what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1369321066680
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1369321066708
os,sysinfo,,,"win32",1369321066715
arch,sysinfo,,,"x86",1369321066715
ws,sysinfo,,,"win32",1369321066715
locale,sysinfo,,,"en_US",1369321066715
processors,sysinfo,,,"2",1369321066715
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1369321066715
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1369321066715
java.specification.name,sysinfo,,,"Java Platform API Specification",1369321066715
java.specification.vendor,sysinfo,,,"Oracle Corporation",1369321066715
java.specification.version,sysinfo,,,"1.7",1369321066715
java.vendor,sysinfo,,,"Oracle Corporation",1369321066715
java.version,sysinfo,,,"1.7.0_17",1369321066715
java.vm.info,sysinfo,,,"mixed mode, sharing",1369321066715
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1369321066715
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1369321066715
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1369321066715
java.vm.specification.version,sysinfo,,,"1.7",1369321066715
java.vm.vendor,sysinfo,,,"Oracle Corporation",1369321066715
java.vm.version,sysinfo,,,"23.7-b01",1369321066715
started,bundle,org.eclipse.jst.j2ee.web,1.1.404.v201102030400,"org.eclipse.jst.j2ee.web",1369321067030
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.203.v20110201,"org.eclipse.jst.server.tomcat.core",1369321067239
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1369321068214
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1369321068292
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1369321068594
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1369321068689
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1369321069448
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1369321069473
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1369321070842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321077723
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1369321085400
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1369321085421
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1369321087247
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1369321091060
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1369321091469
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1369321091542
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1369321091664
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1369321092116
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1369321092148
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1369321092356
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1369321092555
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1369321092648
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1369321092722
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1369321092841
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1369321093168
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1369321093890
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1369321093914
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1369321105681
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1369321106397
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1369321114418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321680209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321681243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321683532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321685333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321686826
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1369321688898
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1369321688909
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1369321689279
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1369321689284
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1369321689303
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1369321689310
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1369321689470
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1369321732889
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1369321737150
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1369321737612
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369321737791
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369321737945
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1369321738292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321738580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321793551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321794081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321795084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321802698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321804391
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369321807424
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369321818247
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369321818326
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369321822771
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369321823172
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369321823236
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1369321823374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321825126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321826199
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369321827943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321830252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321831653
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369321839702
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369321839704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321841016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321843387
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369321863741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369321865539
